#한 행이 한 마리다. 지금 3개 파일 10개 배열에 흩어져 있는 것을 모은 것.
#id는 OBJECT.type 이다. 0~2는 히어로(검사/거너/헌터), 3부터가 몬스터.
#값은 소스에 적힌 글자 그대로다. 이름을 숫자로 바꾸지 않는다.
#id는 계약이다. 중간에 끼우지 말고 항상 맨 끝에 붙일 것 (content/README.md).
#\N은 그 배열에 이 번호가 없다는 뜻이다(monXYGap은 3번부터 시작).
id	enum_name	label	cmf	star	move_handler	draw_handler	add_hp	add_exp	xpos	ypos	stat_hp	stat_str	stat_def	zoom	icon_zoom	boss_zoom	ap_kind	ap_cnt	ap0_0	ap0_1	ap0_2	ap0_3	ap0_4	ap0_5	ap1_0	ap1_1	ap1_2	ap1_3	ap1_4	ap1_5	ap2_0	ap2_1	ap2_2	ap2_3	ap2_4	ap2_5	pose_motion	pose_frames	pose_x	pose_y	home_castle	bigicon_motion	bigicon_x	bigicon_y	skillicon_motion	skillicon_x	skillicon_y	gap_x	gap_y
240	ENEMY_LARVA_GREEN	아르곤그린	CMF_LARVA_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 8	70	100	0	0.7f	0.45f	2.5f	LARVA_NEUTRAL	60 * 1	LARVA_NEUTRAL	LARVA_ATTACK	LARVA_NEUTRAL	LARVA_NEUTRAL	1	WIDEAREAWIDTH	LARVA_NEUTRAL	LARVA_SHOT	LARVA_NEUTRAL	LARVA_NEUTRAL	1	WIDEAREAWIDTH	0	0	0	0	0	0	PO_C8_N0	4	28 * _2X	-20 * _2X	CASTLE_VALLEY	PO_C8_N0	40 * _2X	-28 * _2X	PO_C8_N0	-8 * _2X	-16 * _2X	TSIZE	0
241	ENEMY_SALAMANDER_GREEN	카툼그린	CMF_SALAMANDER_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 8	100	150	100	0.7f	0.5f	2.5f	SALAMANDER_NEUTRAL	60 * 1	SALAMANDER_MOVE	SALAMANDER_ATTACK	SALAMANDER_MOVE	SALAMANDER_NEUTRAL	1	92 * _2X	SALAMANDER_MOVE	SALAMANDER_JUMPATTACK	SALAMANDER_MOVE	SALAMANDER_NEUTRAL	2	32 * _2X	0	0	0	0	0	0	PO_C11_N0	4	0 * _2X	-20 * _2X	CASTLE_ATLANTICE	PO_C11_N0	12 * _2X	-40 * _2X	PO_C11_N0	-8 * _2X	-48 * _2X	0	0
242	ENEMY_GIANT_GREEN	고대의 수호자그린	CMF_GIANT_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 9	100	120	300	0.7f	0.45f	2.5f	GIANT_NEUTRAL	60 * 1	GIANT_MOVE	GIANT_ATTACK	GIANT_MOVE	GIANT_NEUTRAL	1	64 * _2X	GIANT_NEUTRAL	GIANT_BULLET	GIANT_NEUTRAL	GIANT_NEUTRAL	2	WIDEAREAWIDTH	0	0	0	0	0	0	PO_C14_N0	4	0 * _2X	-32 * _2X	CASTLE_PLAIN	PO_C14_N0	8 * _2X	-48 * _2X	PO_C14_N0	-8 * _2X	-16 * _2X	0	0
243	ENEMY_IFRIT_GREEN	이프리트그린	CMF_IFRIT_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * -2	150	120	200	0.6f	0.33f	2.5f	IFRIT_NEUTRAL	60 * 1	IFRIT_MOVE	IFRIT_DASH	IFRIT_MOVE	IFRIT_NEUTRAL	2	80 * _2X	IFRIT_NEUTRAL	IFRIT_ATTACK	IFRIT_NEUTRAL	IFRIT_NEUTRAL	1	WIDEAREAWIDTH	0	0	0	0	0	0	PO_C17_N0	4	0 * _2X	-52 * _2X	CASTLE_FLAME	PO_C17_N0	4 * _2X	-72 * _2X	PO_C17_N0	-8 * _2X	-16 * _2X	0	-TSIZE
244	ENEMY_MAMMOTH_GREEN	프로스트그린	CMF_MAMMOTH_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 10	80	120	300	0.5f	0.4f	2.5f	MAMMOTH_NEUTRAL	60 * 1	MAMMOTH_MOVE	MAMMOTH_SHOT	MAMMOTH_MOVE	MAMMOTH_NEUTRAL	1	80 * _2X	MAMMOTH_MOVE	MAMMOTH_SHOCKWAVE	MAMMOTH_MOVE	MAMMOTH_NEUTRAL	2	80 * _2X	0	0	0	0	0	0	PO_C21_N0	4	8 * _2X	-8 * _2X	CASTLE_FROST	PO_C21_N0	20 * _2X	-12 * _2X	PO_C21_N0	-8 * _2X	-16 * _2X	0	0
245	ENEMY_MACHINE_GREEN	라이오너그린	CMF_MACHINE_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	80	120	300	0.7f	0.5f	2.5f	MACHINE_NEUTRAL	60 * 1	MACHINE_APPEAR	MACHINE_LASER_SIDE	MACHINE_NEUTRAL	MACHINE_NEUTRAL	1	88 * _2X	MACHINE_APPEAR	MACHINE_LASER_CENTER	MACHINE_NEUTRAL	MACHINE_NEUTRAL	1	88 * _2X	0	0	0	0	0	0	PO_C25_W0_L	1	0 * _2X	8 * _2X	CASTLE_THUNDER	PO_C25_W0_L	0 * _2X	8 * _2X	PO_C25_W0_L	-8 * _2X	-16 * _2X	0	-TSIZE
246	ENEMY_ANGEL_GREEN	호루스그린	CMF_ANGEL_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 10	50	120	100	0.6f	0.4f	2.5f	ANGEL_NEUTRAL	60 * 1	ANGEL_MOVE	ANGEL_SHOT	ANGEL_MOVE	ANGEL_NEUTRAL	1	80 * _2X	ANGEL_MOVE	ANGEL_ATTACK	ANGEL_MOVE	ANGEL_NEUTRAL	1	80 * _2X	ANGEL_MOVE	ANGEL_DASHATTACK	ANGEL_MOVE	ANGEL_NEUTRAL	1	40 * _2X	PO_C37_N0	4	0 * _2X	-36 * _2X	CASTLE_LIGHT	PO_C37_N0	0 * _2X	-52 * _2X	PO_C37_N0	-8 * _2X	-56 * _2X	0	0
247	ENEMY_KIMERA_GREEN	마도합성수그린	CMF_KIMERA_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	120	120	200	0.8f	0.6f	2.5f	KIMERA_NEUTRAL	60 * 1	KIMERA_MOVE	KIMERA_FIRESHOT	KIMERA_MOVE	KIMERA_NEUTRAL	1	80 * _2X	KIMERA_MOVE	KIMERA_ICESHOT	KIMERA_MOVE	KIMERA_NEUTRAL	1	80 * _2X	KIMERA_MOVE	KIMERA_SPINED	KIMERA_MOVE	KIMERA_NEUTRAL	2	40 * _2X	PO_C34_N0	4	0 * _2X	0 * _2X	CASTLE_SWAMP	PO_C34_N0	24 * _2X	-16 * _2X	PO_C34_N0	-8 * _2X	-16 * _2X	0	0
248	ENEMY_SHIP_GREEN	고대의 방주그린	CMF_SHIP_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 7	30	150	200	0.5f	0.3f	2.5f	SHIP_NEUTRAL	60 * 1	SHIP_NEUTRAL	SHIP_LASER	SHIP_NEUTRAL	SHIP_NEUTRAL	1	WIDEAREAWIDTH	0	0	0	0	0	0	0	0	0	0	0	0	PO_C28_N0	4	40 * _2X	-32 * _2X	CASTLE_GOLEMVALLEY	PO_C28_N0	56 * _2X	-48 * _2X	PO_C28_N0	-8 * _2X	-16 * _2X	0	0
249	ENEMY_FOGRA_GREEN	아리만그린	CMF_FOGRA_GREEN	STAR1	FOGRAMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	150	150	300	0.4f	0.2f	1.8f	FOGRA_NEUTRAL	60 * 1	FOGRA_MOVE	FOGRA_LASER	FOGRA_MOVE	FOGRA_NEUTRAL	1	24 * _2X	FOGRA_OPENEYE	FOGRA_BULLET	FOGRA_CLOSEEYE	FOGRA_NEUTRAL	1	WIDEAREAWIDTH	0	0	0	0	0	0	PO_C40_OPENEYE0	7	0 * _2X	-8 * _2X	CASTLE_DARKNESS	PO_C40_OPENEYE6	0 * _2X	-100 * _2X	PO_C40_CIRCLE3	-8 * _2X	8 * _2X	0	4 * TSIZE
250	ENEMY_BAHAMUT_GREEN	티어맷그린	CMF_BAHAMUT_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * -1	150	200	300	0.5f	0.3f	2.0f	BAHAMUT_EVENT	60 * 1	BAHAMUT_EVENT	BAHAMUT_EVENT	BAHAMUT_EVENT	BAHAMUT_EVENT	1	WIDEAREAWIDTH	0	0	0	0	0	0	0	0	0	0	0	0	PO_C43_EVENT0	4	40 * _2X	-56 * _2X	CASTLE_DRAGON	PO_C43_EVENT0	52 * _2X	-64 * _2X	PO_C43_EVENT0	52 * _2X	-76 * _2X	0	0
251	ENEMY_DEATH_GREEN	죽음의 신그린	CMF_DEATH_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 10	50	150	200	0.7f	0.4f	2.5f	DEATH_NEUTRAL	60 * 1	DEATH_NEUTRAL	DEATH_ATTACK	DEATH_NEUTRAL	DEATH_NEUTRAL	1	96 * _2X	DEATH_NEUTRAL	DEATH_SUMMONS	DEATH_NEUTRAL	DEATH_NEUTRAL	1	WIDEAREAWIDTH	0	0	0	0	0	0	PO_C31_N0	4	0 * _2X	-40 * _2X	CASTLE_GHOST	PO_C31_N0	8 * _2X	-48 * _2X	PO_C31_N0	4 * _2X	-52 * _2X	0	0
252	ENEMY_CASTLE_BOSS1_GREEN	데브리온그린	CMF_CASTLE_BOSS1_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 2	60	150	100	0.5f	0.3f	2.0f	CASTLEBOSS1_BODY_NEUTRAL	60 * 1	CASTLEBOSS1_BODY_NEUTRAL	CASTLEBOSS1_BODY_BULLET	CASTLEBOSS1_BODY_NEUTRAL	CASTLEBOSS1_BODY_NEUTRAL	1	WIDEAREAWIDTH	CASTLEBOSS1_BODY_NEUTRAL	CASTLEBOSS1_BODY_BOMB	CASTLEBOSS1_BODY_NEUTRAL	CASTLEBOSS1_BODY_NEUTRAL	1	WIDEAREAWIDTH	0	0	0	0	0	0	PO_C48_ARM0_N0	4	0 * _2X	-48 * _2X	CASTLE_SPACE	PO_C48_ARM0_N3	0 * _2X	-44 * _2X	PO_C48_ARM0_N3	-8 * _2X	-56 * _2X	0	0
253	ENEMY_CASTLE_BOSS2_GREEN	엘케인맨티스그린	CMF_CASTLE_BOSS2_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * -1	150	200	300	0.7f	0.36f	2.5f	ELKEIN2_NEUTRAL	60 * 1	ELKEIN2_MOVE	ELKEIN2_ATTACK	ELKEIN2_MOVE	ELKEIN2_NEUTRAL	1	80 * _2X	ELKEIN2_MOVE	ELKEIN2_UPATTACK	ELKEIN2_MOVE	ELKEIN2_NEUTRAL	1	80 * _2X	ELKEIN2_MOVE	ELKEIN2_JUMPATTACK	ELKEIN2_MOVE	ELKEIN2_NEUTRAL	2	80 * _2X	PO_C49_N0	4	8 * _2X	-40 * _2X	CASTLE_DEVILCASTLE	PO_C49_N0	24 * _2X	-60 * _2X	PO_C49_N0	24 * _2X	-60 * _2X	0	0
254	ENEMY_CASTLE_BOSS3_GREEN	테트라쉐도우그린	CMF_CASTLE_BOSS3_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * -1	150	200	200	0.5f	0.3f	2.0f	CASTLEBOSS3_NEUTRAL	60 * 1	CASTLEBOSS3_NEUTRAL	CASTLEBOSS3_LASER	CASTLEBOSS3_NEUTRAL	CASTLEBOSS3_NEUTRAL	1	WIDEAREAWIDTH	CASTLEBOSS3_NEUTRAL	CASTLEBOSS3_IMPALE	CASTLEBOSS3_NEUTRAL	CASTLEBOSS3_NEUTRAL	1	WIDEAREAWIDTH	CASTLEBOSS3_NEUTRAL	CASTLEBOSS3_BOMB	CASTLEBOSS3_NEUTRAL	CASTLEBOSS3_NEUTRAL	2	WIDEAREAWIDTH	PO_C50_M0	4	8 * _2X	-64 * _2X	CASTLE_DEVILCASTLE	PO_C50_M0	16 * _2X	-72 * _2X	PO_C50_M0	16 * _2X	-88 * _2X	3 * TSIZE	0
255	ENEMY_CASTLE_BOSS4_GREEN	다크나이트그린	CMF_CASTLE_BOSS4_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * -1	150	300	200	0.5f	0.3f	2.5f	CASTLEBOSS4_NEUTRAL	60 * 1	CASTLEBOSS4_WALK	CASTLEBOSS4_WIND	CASTLEBOSS4_WALK	CASTLEBOSS4_NEUTRAL	2	43 * _2X	CASTLEBOSS4_WALK	CASTLEBOSS4_ATTACK	CASTLEBOSS4_WALK	CASTLEBOSS4_NEUTRAL	1	80 * _2X	0	0	0	0	0	0	PO_C51_N0	4	0 * _2X	-60 * _2X	CASTLE_SPACE	PO_C51_N0	0 * _2X	-80 * _2X	PO_C51_N0	-4 * _2X	-84 * _2X	0	0
256	ENEMY_LABETH_GREEN	라베스그린	CMF_NPC_LABETH_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	100	200	100	1.0f	0.9f	3.0f	LABETH_NEUTRAL	60 * 1	LABETH_MOVE	LABETH_LASER	LABETH_MOVE	LABETH_NEUTRAL	2	64 * _2X	LABETH_MOVE	LABETH_FLAME	LABETH_MOVE	LABETH_NEUTRAL	1	88 * _2X	LABETH_MOVE	LABETH_MAGIC	LABETH_MOVE	LABETH_NEUTRAL	1	WIDEAREAWIDTH	PO_C109_N0	4	0 * _2X	0 * _2X	CASTLE_DEVILCASTLE	PO_C109_N0	4 * _2X	-12 * _2X	PO_C109_N0	-6 * _2X	-16 * _2X	0	0
257	ENEMY_ELKEIN_GREEN	엘케인그린	CMF_NPC_ELKEIN_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	100	200	100	1.0f	0.9f	3.0f	ELKEIN_NEUTRAL	60 * 1	ELKEIN_MOVE	ELKEIN_DASH	ELKEIN_MOVE	ELKEIN_NEUTRAL	2	40 * _2X	ELKEIN_MOVE	ELKEIN_JUMPATTACK	ELKEIN_MOVE	ELKEIN_NEUTRAL	1	28 * _2X	ELKEIN_MOVE	ELKEIN_BULLET	ELKEIN_MOVE	ELKEIN_NEUTRAL	1	18 * _2X	0	4	0 * _2X	0 * _2X	CASTLE_DEVILCASTLE	0	0 * _2X	-8 * _2X	0	-6 * _2X	-16 * _2X	0	0
258	ENEMY_SNAIL_GOLD	가시껍질달팽이동전	CMF_SNAIL_GOLD	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 3	100	100	0	1.0f	1.0f	4.0f	SNAIL_NEUTRAL	60 * 1	SNAIL_MOVE_FAST	SNAIL_ATTACK	SNAIL_MOVE_FAST	SNAIL_NEUTRAL	1	16 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C3_N0	4	0 * _2X	0 * _2X	CASTLE_SWAMP	PO_C3_N0	0 * _2X	-0 * _2X	PO_C3_N0	0 * _2X	-4 * _2X	0	0
259	ENEMY_TREE_GOLD	늪의 주인동전	CMF_TREE_GOLD	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 9	200	100	0	0.7f	0.45f	2.5f	TREE_NEUTRAL	60 * 1	TREE_MOVE	TREE_ATTACK	TREE_MOVE	TREE_NEUTRAL	1	32 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C4_N0	4	0 * _2X	0 * _2X	CASTLE_SWAMP	PO_C4_N0	8 * _2X	-20 * _2X	PO_C4_N0	0 * _2X	-4 * _2X	0	0
260	ENEMY_ONEEYE_GOLD	아이볼동전	CMF_ONEEYE_GOLD	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 4	70	100	200	1.0f	1.0f	3.5f	ONEEYE_NEUTRAL	60 * 1	ONEEYE_MOVE	ONEEYE_PLAYER_MOVE	ONEEYE_MOVE	ONEEYE_NEUTRAL	1	15 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C6_N0	4	0 * _2X	0 * _2X	CASTLE_VALLEY	PO_C6_N0	0 * _2X	-0 * _2X	PO_C6_N0	1 * _2X	-6 * _2X	0	-TSIZE
261	ENEMY_SKELETON_GOLD	칠흑의 기사동전	CMF_SKELETON_GOLD	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	100	150	300	1.0f	0.68f	3.0f	SKELETON_NEUTRAL	60 * 1	SKELETON_MOVE_FAST	SKELETON_ATTACK	SKELETON_MOVE	SKELETON_NEUTRAL	1	48 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C7_N0	4	0 * _2X	0 * _2X	CASTLE_VALLEY	PO_C7_N0	0 * _2X	-24 * _2X	PO_C7_N0	-4 * _2X	-28 * _2X	0	0
262	ENEMY_LIZARD_GOLD	사하긴병사동전	CMF_LIZARD_GOLD	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	90	150	200	1.0f	0.8f	3.0f	LIZARD_NEUTRAL	60 * 1	LIZARD_MOVE_FAST	LIZARD_ATTACK	LIZARD_MOVE	LIZARD_NEUTRAL	1	52 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C10_N0	4	0 * _2X	0 * _2X	CASTLE_ATLANTICE	PO_C10_N0	4 * _2X	-12 * _2X	PO_C10_N0	1 * _2X	-16 * _2X	0	0
263	ENEMY_JELLYFISH_GOLD	맹독해파리동전	CMF_JELLYFISH_GOLD	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 4	90	100	0	1.0f	1.0f	3.5f	JELLYFISH_NEUTRAL	60 * 1	JELLYFISH_MOVE	JELLYFISH_MOVE_FAST	JELLYFISH_MOVE	JELLYFISH_NEUTRAL	1	8 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C9_N0	4	0 * _2X	0 * _2X	CASTLE_ATLANTICE	PO_C9_N0	0 * _2X	-4 * _2X	PO_C9_N0	-4 * _2X	-8 * _2X	0	-TSIZE
264	ENEMY_KNIGHT_GOLD	타락한 기사동전	CMF_KNIGHT_GOLD	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	100	100	300	1.0f	0.8f	3.5f	KNIGHT_NEUTRAL	60 * 1	KNIGHT_PLAYER_MOVE	KNIGHT_ATTACK	KNIGHT_MOVE	KNIGHT_NEUTRAL	1	48 * _2X	KNIGHT_PLAYER_MOVE	KNIGHT_GUARD	KNIGHT_GUARDED	KNIGHT_GUARDED	1	48 * _2X	0	0	0	0	0	0	PO_C32_N0	4	0 * _2X	0 * _2X	CASTLE_SEWAGE	PO_C32_N0	4 * _2X	-8 * _2X	PO_C32_N0	-8 * _2X	-20 * _2X	0	0
265	ENEMY_SLIME_GOLD	슬라임동전	CMF_SLIME_GOLD	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 3	80	100	0	1.0f	1.0f	4.0f	SLIME_NEUTRAL	60 * 1	SLIME_MOVE	SLIME_ATTACK	SLIME_MOVE	SLIME_NEUTRAL	1	24 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C33_N_D_0	4	0 * _2X	0 * _2X	CASTLE_SEWAGE	PO_C33_N_D_0	0 * _2X	-0 * _2X	PO_C33_N_D_0	0 * _2X	-2 * _2X	0	0
266	ENEMY_SLING_GOLD	평원의 도적동전	CMF_SLING_GOLD	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	60	100	100	1.0f	0.9f	3.0f	SLING_NEUTRAL	60 * 1	SLING_MOVE	SLING_ATTACK	SLING_MOVE	SLING_NEUTRAL	1	64 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C12_N0	4	0 * _2X	0 * _2X	CASTLE_PLAIN	PO_C12_N0	0 * _2X	-6 * _2X	PO_C12_N0	-8 * _2X	-18 * _2X	0	0
267	ENEMY_BOAR_GOLD	거친발멧돼지동전	CMF_BOAR_GOLD	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	150	150	0	1.0f	0.7f	2.5f	BOAR_NEUTRAL	60 * 1	BOAR_MOVE	BOAR_DASH	BOAR_MOVE	BOAR_NEUTRAL	2	32 * _2X	BOAR_MOVE	BOAR_ATTACK	BOAR_MOVE	BOAR_NEUTRAL	1	28 * _2X	0	0	0	0	0	0	PO_C13_N0	4	0 * _2X	0 * _2X	CASTLE_PLAIN	PO_C13_N0	24 * _2X	-8 * _2X	PO_C13_N0	20 * _2X	-10 * _2X	0	0
268	ENEMY_FLAME_GOLD	분노의 정령동전	CMF_FLAME_GOLD	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 4	100	100	0	1.0f	1.0f	4.0f	FLAME_NEUTRAL	60 * 1	FLAME_MOVE_FAST	FLAME_ATTACK	FLAME_MOVE	FLAME_NEUTRAL	1	16 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C15_N0	4	0 * _2X	0 * _2X	CASTLE_FLAME	PO_C15_N0	0 * _2X	-4 * _2X	PO_C15_N0	-4 * _2X	-0 * _2X	0	0
269	ENEMY_PHOENIX_GOLD	마성의 불새동전	CMF_PHOENIX_GOLD	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	90	100	0	1.0f	0.6f	3.0f	PHOENIX_NEUTRAL	60 * 1	PHOENIX_MOVE	PHOENIX_DASH	PHOENIX_MOVE	PHOENIX_NEUTRAL	2	96 * _2X	PHOENIX_MOVE	PHOENIX_ATTACK	PHOENIX_MOVE	PHOENIX_NEUTRAL	1	80 * _2X	0	0	0	0	0	0	PO_C16_N0	4	0 * _2X	0 * _2X	CASTLE_FLAME	PO_C16_N0	8 * _2X	-4 * _2X	PO_C16_N0	10 * _2X	-2 * _2X	0	-TSIZE
270	ENEMY_FACE_GOLD	결빙의 석상동전	CMF_FACE_GOLD	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	100	100	200	1.0f	0.9f	3.5f	FACE_STOP	60 * 1	FACE_NEUTRAL	FACE_ATTACK	FACE_NEUTRAL	FACE_NEUTRAL	1	80 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C19_N0	4	0 * _2X	0 * _2X	CASTLE_FROST	PO_C19_N0	0 * _2X	0 * _2X	PO_C19_N0	-8 * _2X	-6 * _2X	0	0
271	ENEMY_SNOWMAN_GOLD	스노우맨동전	CMF_SNOWMAN_GOLD	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	110	100	200	1.0f	0.8f	3.0f	SNOWMAN_NEUTRAL	60 * 1	SNOWMAN_MOVE_FAST	SNOWMAN_ATTACK	SNOWMAN_MOVE	SNOWMAN_NEUTRAL	1	50 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C18_N0	4	0 * _2X	0 * _2X	CASTLE_FROST	PO_C18_N0	8 * _2X	-4 * _2X	PO_C18_N0	0 * _2X	-12 * _2X	0	0
272	ENEMY_ICESUN_GOLD	아이스마스크동전	CMF_ICESUN_GOLD	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 8	90	100	200	0.8f	0.5f	2.5f	ICESUN_NEUTRAL	60 * 1	ICESUN_MOVE	ICESUN_ATTACK	ICESUN_MOVE	ICESUN_NEUTRAL	1	48 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C20_A0	8	0 * _2X	0 * _2X	CASTLE_FROST	PO_C20_A1	0 * _2X	-8 * _2X	PO_C20_A1	2 * _2X	-20 * _2X	0	0
273	ENEMY_LIGHTNING_GOLD	스파크동전	CMF_CRYSTAL_GOLD	STAR1	ENEMYMOVETURN	ENEMYDRAW	0	0	TSIZE	TSIZE * 3	40	100	0	1.0f	1.0f	3.0f	LIGHTNING_NEUTRAL	60 * 1	LIGHTNING_FASTMOVE	LIGHTNING_ATTACK	LIGHTNING_FASTMOVE	LIGHTNING_NEUTRAL	1	16 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C22_N0	4	0 * _2X	0 * _2X	CASTLE_THUNDER	PO_C22_N0	2 * _2X	0 * _2X	PO_C22_N0	0 * _2X	0 * _2X	0	0
274	ENEMY_THUNDER_GOLD	다크미스트동전	CMF_THUNDER_GOLD	STAR1	ENEMYMOVE	CLOUDDRAW	0	0	TSIZE	TSIZE * 6	100	100	0	1.0f	0.8f	3.0f	THUNDER_NEUTRAL	60 * 1	THUNDER_PLAYER_MOVE	THUNDER_ATTACK	THUNDER_MOVE	THUNDER_NEUTRAL	1	8 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C24_N0	4	0 * _2X	0 * _2X	CASTLE_THUNDER	PO_C24_N0	0 * _2X	-8 * _2X	PO_C24_N0	-8 * _2X	-10 * _2X	0	-TSIZE
275	ENEMY_CRYSTAL_GOLD	스파크플랜트동전	CMF_CRYSTAL_GOLD	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 7	120	100	0	0.8f	0.55f	2.5f	CRYSTAL_NEUTRAL	0	CRYSTAL_NEUTRAL	CRYSTAL_ATTACK	CRYSTAL_NEUTRAL	CRYSTAL_NEUTRAL	1	WIDEAREAWIDTH	0	0	0	0	0	0	0	0	0	0	0	0	PO_C23_N0	8	0 * _2X	0 * _2X	CASTLE_THUNDER	PO_C23_N1	0 * _2X	-24 * _2X	PO_C23_N1	-8 * _2X	-32 * _2X	0	0
276	ENEMY_FAIRY_GOLD	라이트스피릿동전	CMF_FAIRY_GOLD	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	50	100	0	1.0f	0.8f	3.0f	FAIRY_NEUTRAL	60 * 1	FAIRY_MOVE	FAIRY_ATTACK	FAIRY_MOVE	FAIRY_NEUTRAL	1	16 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C35_N0	4	0 * _2X	0 * _2X	CASTLE_LIGHT	PO_C35_N0	0 * _2X	-12 * _2X	PO_C35_N0	-4 * _2X	-14 * _2X	0	-TSIZE
277	ENEMY_CIRCLE_GOLD	딜루전소울동전	CMF_CIRCLE_GOLD	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	150	100	0	0.7f	0.6f	2.5f	CIRCLE_NEUTRAL	60 * 1	CIRCLE_PLAYER_MOVE	CIRCLE_DASH	CIRCLE_PLAYER_MOVE	CIRCLE_NEUTRAL	1	64 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C36_N0	4	0 * _2X	0 * _2X	CASTLE_LIGHT	PO_C36_N0	0 * _2X	-0 * _2X	PO_C36_N0	-16 * _2X	-16 * _2X	0	-TSIZE
278	ENEMY_SPIDER_GOLD	스트라이더동전	CMF_SPIDER_GOLD	STAR1	ENEMYMOVE	SPIDERDRAW	0	0	TSIZE	TSIZE * 5	120	150	200	0.8f	0.6f	2.5f	SPIDER_DOWN_NEUTRAL	60 * 1	SPIDER_DOWN_MOVE	SPIDER_DOWN_LASER	SPIDER_DOWN_MOVE	SPIDER_DOWN_NEUTRAL	1	80 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C27_D_N0	4	0 * _2X	0 * _2X	CASTLE_GOLEMVALLEY	PO_C27_D_N0	16 * _2X	-8 * _2X	PO_C27_D_N0	8 * _2X	-12 * _2X	0	0
